employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted,average_montly_hours
10562,Technology,region_3,Bachelor's,m,other,1,27,3.0,3,0,81.0,0,162
4124,Sales & Marketing,region_7,Master's & above,f,other,1,43,2.0,15,0,46.0,0,223
14518,Procurement,region_13,Master's & above,m,sourcing,1,37,1.0,5,0,66.0,0,149
208,Sales & Marketing,region_7,Master's & above,f,other,2,42,4.0,15,0,47.0,1,228
11439,Technology,region_23,Master's & above,m,other,1,40,3.0,7,0,80.0,0,232
10515,Sales & Marketing,region_27,Bachelor's,m,other,1,29,4.0,8,0,49.0,0,183
7083,Analytics,region_4,Bachelor's,f,other,1,29,5.0,8,0,80.0,1,233
13386,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,40,3.0,13,0,47.0,0,229
13720,Sales & Marketing,region_9,Master's & above,m,sourcing,1,31,2.0,4,0,53.0,0,168
6157,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,35,5.0,2,1,94.0,1,159
11082,Procurement,region_22,Master's & above,f,sourcing,1,38,3.0,5,0,66.0,0,176
3550,Procurement,region_2,Bachelor's,m,sourcing,1,37,4.0,9,0,68.0,0,126
10415,Procurement,region_12,Bachelor's,f,other,1,32,1.0,6,0,71.0,0,190
2107,HR,region_22,Bachelor's,m,other,1,29,3.0,3,0,53.0,0,204
5391,Operations,region_7,Bachelor's,f,sourcing,1,37,5.0,4,0,,0,218
10689,Sales & Marketing,region_2,Bachelor's,f,other,1,46,4.0,2,0,51.0,0,261
4291,HR,region_2,Bachelor's,f,other,1,45,3.0,6,0,56.0,0,200
7773,Sales & Marketing,region_2,,m,other,1,54,2.0,8,0,51.0,0,217
6183,Operations,region_23,Bachelor's,m,other,1,29,5.0,6,1,71.0,1,240
11442,Sales & Marketing,region_1,Master's & above,f,sourcing,1,32,5.0,4,0,48.0,0,125
2331,Technology,region_26,Bachelor's,f,other,1,23,,1,0,78.0,0,179
2059,Operations,region_22,Bachelor's,m,other,1,45,4.0,6,0,59.0,0,168
10654,HR,region_2,Master's & above,f,sourcing,1,46,5.0,16,0,49.0,0,211
2389,Operations,region_11,Bachelor's,m,sourcing,1,33,4.0,3,0,57.0,0,162
2765,Sales & Marketing,region_22,Master's & above,f,other,2,36,3.0,4,0,54.0,0,232
5091,Procurement,region_7,Bachelor's,m,sourcing,1,28,3.0,2,0,69.0,0,216
11962,R&D,region_2,Master's & above,m,other,1,43,3.0,11,0,85.0,0,138
6450,Sales & Marketing,region_2,Bachelor's,m,other,5,28,3.0,5,0,51.0,0,184
1680,Sales & Marketing,region_20,Bachelor's,m,other,1,37,1.0,7,0,52.0,0,141
1633,Procurement,region_13,Master's & above,f,other,1,30,5.0,5,0,69.0,1,128
6798,Operations,region_2,Master's & above,m,other,4,38,3.0,3,0,64.0,0,213
543,Analytics,region_8,Bachelor's,m,other,1,31,1.0,4,0,87.0,0,236
245,Sales & Marketing,region_4,Master's & above,m,sourcing,1,44,5.0,17,0,48.0,0,275
1053,Technology,region_5,Bachelor's,m,other,1,26,1.0,3,0,81.0,0,129
1952,Procurement,region_11,Bachelor's,m,sourcing,1,43,4.0,7,0,73.0,0,189
13197,Operations,region_22,Master's & above,m,referred,1,31,5.0,4,0,58.0,0,171
14418,Operations,region_6,Bachelor's,m,other,1,28,,1,0,56.0,0,228
9022,Technology,region_24,Bachelor's,m,sourcing,1,28,3.0,2,0,81.0,0,179
2934,Analytics,region_2,Master's & above,f,sourcing,1,36,4.0,4,0,88.0,0,182
225,Operations,region_7,Bachelor's,f,sourcing,1,27,3.0,4,0,65.0,0,205
3525,Sales & Marketing,region_31,Master's & above,m,other,1,41,3.0,10,0,47.0,0,153
2427,R&D,region_13,Master's & above,m,other,1,38,3.0,2,0,89.0,0,173
12531,Sales & Marketing,region_7,,m,other,1,34,1.0,7,0,52.0,0,228
9690,Procurement,region_22,Bachelor's,m,sourcing,1,33,4.0,2,0,70.0,0,181
8051,Sales & Marketing,region_28,Bachelor's,f,other,1,29,3.0,5,0,48.0,0,170
7462,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,30,2.0,3,0,50.0,0,173
9802,Technology,region_7,Master's & above,f,other,2,32,4.0,6,0,80.0,1,240
4938,Sales & Marketing,region_7,Bachelor's,m,other,1,38,4.0,9,0,48.0,1,173
9310,Sales & Marketing,region_3,Bachelor's,m,other,1,34,1.0,2,1,57.0,0,202
379,Sales & Marketing,region_28,Master's & above,f,sourcing,1,31,5.0,5,0,51.0,0,222
11122,Procurement,region_14,Bachelor's,f,other,1,32,1.0,7,0,67.0,0,196
8574,Procurement,region_2,Bachelor's,m,sourcing,1,30,3.0,2,0,64.0,0,121
3702,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,33,3.0,3,0,48.0,0,237
10717,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,24,3.0,3,0,52.0,0,204
1198,Procurement,region_15,Bachelor's,m,sourcing,1,28,,1,0,72.0,0,192
8316,Sales & Marketing,region_22,Master's & above,m,other,1,33,3.0,7,0,48.0,0,228
4582,Sales & Marketing,region_2,Bachelor's,m,referred,1,39,5.0,5,0,51.0,0,187
6992,Procurement,region_2,Master's & above,f,other,3,56,3.0,7,0,74.0,0,216
13521,Operations,region_15,Master's & above,f,sourcing,2,32,5.0,3,0,58.0,0,185
8438,Legal,region_26,Bachelor's,m,other,1,29,1.0,2,0,64.0,0,162
1849,Analytics,region_31,Bachelor's,f,sourcing,1,26,4.0,4,0,84.0,0,274
3312,Operations,region_15,Bachelor's,m,other,1,43,4.0,7,0,57.0,0,230
4290,R&D,region_8,Bachelor's,m,other,1,31,,1,0,83.0,0,188
2403,Sales & Marketing,region_15,,m,other,1,48,3.0,6,0,47.0,0,135
1719,Sales & Marketing,region_20,Bachelor's,m,other,1,29,1.0,6,0,51.0,0,194
11403,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,52,3.0,12,0,53.0,0,172
14910,Sales & Marketing,region_20,Bachelor's,m,other,1,35,1.0,5,0,49.0,0,279
13587,Procurement,region_6,Bachelor's,m,sourcing,1,29,3.0,7,0,69.0,0,167
13166,Procurement,region_2,Master's & above,m,other,4,50,3.0,7,0,63.0,0,261
7695,Technology,region_13,Master's & above,m,other,1,42,1.0,2,0,81.0,0,261
5637,Analytics,region_2,Bachelor's,m,sourcing,1,40,3.0,10,0,87.0,0,134
6783,Technology,region_28,Master's & above,m,other,1,36,4.0,4,0,82.0,0,271
7663,Technology,region_2,Bachelor's,f,other,1,51,3.0,19,0,77.0,0,168
2984,Analytics,region_7,Master's & above,m,other,2,51,1.0,16,0,82.0,0,156
5480,Analytics,region_22,Master's & above,m,sourcing,1,30,3.0,5,0,81.0,0,143
5308,R&D,region_22,Bachelor's,m,other,1,35,3.0,5,0,81.0,0,192
4031,Sales & Marketing,region_2,Bachelor's,f,other,1,38,3.0,11,1,48.0,0,160
3885,Sales & Marketing,region_2,Master's & above,m,other,4,34,1.0,8,0,47.0,0,200
4156,Sales & Marketing,region_2,,f,sourcing,1,22,,1,0,52.0,0,98
11283,HR,region_14,Bachelor's,m,sourcing,1,28,4.0,5,0,48.0,1,281
7421,Analytics,region_2,Master's & above,m,other,3,35,3.0,5,0,83.0,0,130
949,Sales & Marketing,region_32,,m,sourcing,1,26,3.0,2,0,51.0,0,196
11358,Operations,region_5,Bachelor's,f,sourcing,1,32,3.0,6,0,57.0,0,130
4590,Operations,region_2,Bachelor's,m,sourcing,2,46,3.0,16,0,63.0,0,241
6190,Operations,region_32,Bachelor's,m,sourcing,1,30,4.0,2,0,63.0,0,133
7749,Sales & Marketing,region_29,Bachelor's,m,sourcing,2,36,3.0,12,0,48.0,0,249
698,Operations,region_4,Master's & above,m,other,1,41,5.0,12,0,,0,185
2023,Sales & Marketing,region_28,Bachelor's,m,sourcing,3,28,1.0,7,0,50.0,0,219
7883,R&D,region_22,Bachelor's,m,other,1,28,3.0,6,0,87.0,1,255
3916,Sales & Marketing,region_2,Master's & above,f,sourcing,1,41,3.0,11,0,47.0,0,191
4944,Operations,region_31,Master's & above,m,other,1,42,3.0,15,0,57.0,0,185
10156,Technology,region_2,Bachelor's,f,sourcing,2,41,3.0,9,0,79.0,0,145
2267,Operations,region_7,Below Secondary,m,other,1,26,4.0,3,0,60.0,0,216
2528,Sales & Marketing,region_29,Bachelor's,m,other,1,29,4.0,7,0,47.0,0,230
4847,Technology,region_25,Master's & above,f,sourcing,1,39,4.0,12,0,78.0,0,141
3297,Technology,region_2,Bachelor's,m,other,1,53,3.0,6,0,80.0,0,226
4941,Technology,region_2,Bachelor's,m,other,5,34,4.0,7,0,85.0,0,198
6901,Operations,region_32,Bachelor's,m,other,1,29,5.0,6,0,59.0,0,169
7954,Sales & Marketing,region_27,Bachelor's,m,other,1,40,1.0,4,0,48.0,0,149
79,Operations,region_15,Master's & above,f,other,1,34,3.0,2,0,55.0,0,122
14642,Technology,region_2,Master's & above,f,other,1,48,1.0,2,0,81.0,0,134
13839,Operations,region_2,Bachelor's,m,other,1,43,3.0,7,0,57.0,0,210
1674,Operations,region_16,Bachelor's,f,sourcing,1,34,3.0,10,0,69.0,0,232
13392,Analytics,region_7,Bachelor's,f,sourcing,1,29,4.0,3,0,84.0,0,225
7600,Technology,region_2,Master's & above,f,sourcing,1,55,3.0,7,0,78.0,0,192
11017,Procurement,region_15,Master's & above,f,other,1,44,4.0,4,0,64.0,0,153
1390,Sales & Marketing,region_2,,m,other,2,21,,1,0,47.0,0,137
298,Finance,region_30,Bachelor's,f,sourcing,1,28,5.0,4,1,96.0,1,147
7115,Sales & Marketing,region_23,Master's & above,m,sourcing,1,46,5.0,17,0,57.0,0,161
11211,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,32,2.0,4,0,46.0,0,182
10694,Analytics,region_15,Bachelor's,m,other,2,32,5.0,5,0,87.0,0,155
36,Operations,region_26,Bachelor's,m,other,1,26,4.0,2,0,63.0,0,189
11989,Sales & Marketing,region_15,,m,other,1,29,2.0,4,0,,0,104
9115,HR,region_22,Below Secondary,f,sourcing,2,23,4.0,2,0,53.0,0,174
14250,Procurement,region_22,Master's & above,m,other,1,58,5.0,17,0,70.0,0,208
958,Sales & Marketing,region_2,Bachelor's,m,other,1,56,4.0,12,0,48.0,0,133
6374,Technology,region_16,Bachelor's,f,other,1,29,3.0,2,0,81.0,0,196
8475,Technology,region_11,Master's & above,m,other,1,33,4.0,5,0,78.0,0,203
8900,Analytics,region_21,Bachelor's,m,sourcing,2,29,3.0,6,0,86.0,0,124
14755,Sales & Marketing,region_2,Master's & above,m,sourcing,1,34,3.0,6,0,49.0,0,128
14862,Analytics,region_22,Bachelor's,m,other,2,34,3.0,4,0,88.0,0,134
13384,Sales & Marketing,region_22,Master's & above,m,sourcing,1,49,1.0,20,0,53.0,0,131
4344,Finance,region_2,Bachelor's,m,sourcing,1,30,5.0,2,0,57.0,0,137
11222,Sales & Marketing,region_13,Master's & above,f,sourcing,1,44,3.0,3,0,46.0,0,202
1364,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,29,5.0,4,0,51.0,1,242
1591,Operations,region_4,Bachelor's,f,sourcing,1,40,4.0,12,0,59.0,0,147
271,Procurement,region_2,Below Secondary,f,other,1,25,5.0,2,0,69.0,1,127
6173,Technology,region_31,Bachelor's,m,sourcing,2,27,,1,0,76.0,0,186
13322,Sales & Marketing,region_7,Master's & above,f,other,1,35,5.0,8,0,49.0,0,208
1466,Sales & Marketing,region_23,Master's & above,m,other,1,50,3.0,18,0,47.0,0,125
11675,Procurement,region_22,Bachelor's,m,other,1,31,4.0,4,0,75.0,0,199
2424,Finance,region_7,Master's & above,m,sourcing,2,31,5.0,3,0,55.0,0,151
7517,Operations,region_4,Bachelor's,m,sourcing,2,29,3.0,4,0,63.0,0,264
8634,Analytics,region_22,Bachelor's,f,other,1,29,,1,0,80.0,0,137
5727,Analytics,region_2,Master's & above,m,other,2,59,5.0,18,0,90.0,1,187
10996,Technology,region_22,Bachelor's,m,sourcing,1,28,5.0,3,0,81.0,0,224
848,HR,region_7,Master's & above,f,sourcing,1,35,5.0,7,0,48.0,0,227
11046,Analytics,region_21,Master's & above,m,other,1,39,3.0,3,0,84.0,0,218
6413,Operations,region_2,Bachelor's,f,other,1,31,3.0,5,0,60.0,0,140
169,R&D,region_2,Bachelor's,m,sourcing,4,40,1.0,5,0,84.0,0,135
5378,Procurement,region_26,Bachelor's,m,sourcing,2,36,1.0,7,0,69.0,0,203
5568,Procurement,region_7,Master's & above,f,other,1,46,5.0,2,0,75.0,0,181
3937,Technology,region_27,Bachelor's,f,other,1,40,3.0,15,0,80.0,0,121
13531,Finance,region_7,Bachelor's,m,other,1,25,4.0,2,0,54.0,0,244
6981,Operations,region_22,Bachelor's,f,referred,1,35,3.0,8,0,,1,262
5941,Sales & Marketing,region_2,,m,sourcing,2,23,2.0,2,0,51.0,0,149
7346,Analytics,region_31,Bachelor's,m,sourcing,1,23,,1,0,82.0,0,150
5752,Sales & Marketing,region_9,Bachelor's,m,other,1,25,,1,0,46.0,0,182
10348,Operations,region_2,Bachelor's,m,sourcing,1,30,3.0,7,0,70.0,1,264
10275,R&D,region_4,Master's & above,m,other,1,45,1.0,16,0,84.0,0,132
7530,HR,region_2,Bachelor's,f,sourcing,1,50,5.0,7,0,46.0,0,185
8418,Analytics,region_19,Bachelor's,m,other,1,32,3.0,6,0,91.0,0,148
10215,Sales & Marketing,region_16,Bachelor's,m,other,1,29,3.0,3,0,44.0,0,128
6376,Procurement,region_5,Bachelor's,f,sourcing,1,27,3.0,2,0,69.0,0,142
14622,Sales & Marketing,region_2,Master's & above,m,other,1,47,3.0,9,0,49.0,1,218
13275,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,27,,1,0,46.0,0,203
5051,Sales & Marketing,region_2,,f,other,1,30,3.0,2,0,46.0,0,224
5924,Analytics,region_26,,m,other,1,27,5.0,6,0,84.0,0,231
13717,Procurement,region_7,Master's & above,f,other,1,46,5.0,7,0,81.0,1,287
3259,Analytics,region_22,Bachelor's,m,other,1,32,3.0,6,0,87.0,0,223
7158,Finance,region_28,Bachelor's,m,other,1,30,4.0,5,0,,0,131
9396,Analytics,region_31,Bachelor's,m,sourcing,1,30,1.0,7,0,86.0,0,174
2291,Procurement,region_16,Bachelor's,m,other,1,29,3.0,3,0,68.0,0,139
1562,Finance,region_16,Below Secondary,m,sourcing,1,25,3.0,3,0,59.0,0,290
2164,Analytics,region_11,Bachelor's,m,other,1,33,3.0,7,0,81.0,0,185
7210,Operations,region_13,Bachelor's,m,other,1,34,3.0,3,0,60.0,0,186
14007,Technology,region_2,Bachelor's,m,sourcing,1,33,3.0,8,0,76.0,0,135
6816,Technology,region_31,Bachelor's,m,sourcing,1,35,3.0,2,0,83.0,0,188
4268,HR,region_2,Master's & above,m,other,1,35,4.0,7,0,50.0,0,148
3902,Analytics,region_2,Bachelor's,m,other,2,30,5.0,4,0,84.0,0,201
14537,Sales & Marketing,region_23,Bachelor's,m,other,1,47,3.0,14,0,48.0,0,122
2482,Procurement,region_2,Bachelor's,m,other,1,27,5.0,2,0,67.0,0,199
6773,HR,region_13,Bachelor's,m,other,1,29,4.0,4,0,49.0,0,196
4271,R&D,region_22,Master's & above,m,sourcing,1,41,4.0,9,0,87.0,0,200
1997,Analytics,region_2,Bachelor's,m,sourcing,1,43,3.0,14,0,84.0,0,171
14026,Procurement,region_34,Master's & above,m,other,1,42,4.0,8,0,68.0,0,106
5081,Procurement,region_2,Master's & above,f,referred,1,43,5.0,15,0,67.0,0,271
6852,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,28,3.0,5,0,48.0,0,134
2882,Technology,region_2,Bachelor's,f,sourcing,2,35,1.0,5,0,75.0,0,225
8491,Analytics,region_22,Bachelor's,m,sourcing,2,31,1.0,6,0,87.0,0,222
11747,Sales & Marketing,region_11,Master's & above,f,sourcing,1,36,3.0,11,0,50.0,0,247
7251,Analytics,region_7,Master's & above,m,sourcing,1,33,5.0,9,0,86.0,0,203
13149,R&D,region_22,Master's & above,m,referred,1,30,3.0,2,0,86.0,0,222
9060,Sales & Marketing,region_5,Bachelor's,m,other,1,24,1.0,2,0,,0,161
612,Sales & Marketing,region_32,Bachelor's,m,other,1,33,1.0,6,0,53.0,0,177
7193,Operations,region_2,Bachelor's,f,other,1,38,3.0,10,0,63.0,0,152
9057,Technology,region_2,Below Secondary,f,sourcing,1,25,5.0,2,0,81.0,0,189
7357,Sales & Marketing,region_23,Bachelor's,m,other,1,32,2.0,2,0,51.0,0,134
2073,Finance,region_4,Bachelor's,f,other,1,28,5.0,4,0,56.0,0,205
12562,Procurement,region_5,Bachelor's,f,other,1,31,5.0,7,0,67.0,0,123
13690,Sales & Marketing,region_7,Bachelor's,m,other,1,48,3.0,4,0,48.0,0,134
6174,Operations,region_8,Bachelor's,f,other,1,29,3.0,5,0,,0,185
2318,Sales & Marketing,region_28,,m,other,1,34,1.0,8,0,49.0,0,221
5796,Sales & Marketing,region_34,Bachelor's,m,other,2,28,,1,0,54.0,0,191
10481,HR,region_14,Bachelor's,m,other,1,25,5.0,3,0,59.0,1,275
13037,Technology,region_2,Below Secondary,f,other,1,24,,1,0,85.0,0,249
4332,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,32,2.0,7,0,54.0,0,150
1353,Procurement,region_20,Master's & above,f,other,1,37,3.0,9,0,73.0,0,248
10529,Analytics,region_32,Bachelor's,m,other,1,28,2.0,4,1,89.0,0,126
11275,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,32,4.0,7,0,48.0,0,137
11313,Operations,region_15,Bachelor's,f,other,1,35,4.0,8,1,59.0,0,138
8799,Sales & Marketing,region_7,,m,other,1,27,4.0,2,0,50.0,0,131
11995,Sales & Marketing,region_29,,m,other,1,28,,1,0,,0,193
4684,Technology,region_2,Bachelor's,f,sourcing,2,30,3.0,6,0,79.0,0,135
5923,Operations,region_2,,f,other,1,54,5.0,7,0,59.0,0,171
739,Sales & Marketing,region_2,Master's & above,m,other,1,57,4.0,16,0,47.0,0,257
14680,HR,region_2,Bachelor's,f,other,1,42,3.0,13,0,52.0,0,245
2391,Operations,region_2,Bachelor's,f,sourcing,1,43,4.0,7,0,56.0,0,142
9613,Finance,region_27,Bachelor's,m,sourcing,2,25,5.0,2,0,53.0,0,134
3663,Analytics,region_22,Bachelor's,m,sourcing,2,27,5.0,2,0,80.0,0,121
9071,Sales & Marketing,region_26,Bachelor's,m,other,1,56,2.0,16,0,54.0,0,212
5682,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,28,3.0,4,1,51.0,0,128
7512,Operations,region_7,Bachelor's,f,other,2,40,3.0,10,0,62.0,0,242
2246,Sales & Marketing,region_2,,f,other,1,50,4.0,8,0,48.0,0,192
7359,Operations,region_31,Master's & above,f,other,1,36,5.0,7,0,63.0,0,126
12267,Operations,region_27,Bachelor's,f,sourcing,1,50,5.0,11,0,59.0,0,286
3788,Sales & Marketing,region_16,Bachelor's,f,sourcing,1,38,3.0,6,0,50.0,0,184
948,Sales & Marketing,region_19,Bachelor's,m,other,2,29,3.0,2,0,50.0,0,135
12881,Technology,region_26,Bachelor's,f,sourcing,1,29,5.0,3,0,80.0,0,132
12275,Analytics,region_5,Master's & above,m,sourcing,1,32,3.0,5,0,87.0,0,254
14362,Technology,region_13,Master's & above,m,sourcing,1,41,2.0,11,0,78.0,0,162
4083,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,34,5.0,9,0,64.0,1,265
4871,Technology,region_4,Master's & above,m,other,1,36,1.0,7,0,74.0,0,144
11603,Procurement,region_8,Bachelor's,f,other,1,31,5.0,7,0,70.0,1,162
5945,Procurement,region_28,Master's & above,f,sourcing,1,34,3.0,9,0,68.0,0,212
4420,HR,region_22,Master's & above,m,other,1,31,5.0,5,0,49.0,0,232
11261,Operations,region_12,Bachelor's,m,other,1,27,4.0,2,0,59.0,0,126
13785,Operations,region_2,Bachelor's,m,other,1,35,4.0,8,0,58.0,0,263
8426,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,37,5.0,3,0,46.0,0,174
3429,HR,region_2,Master's & above,f,other,1,50,3.0,13,0,47.0,0,168
13496,Operations,region_22,Bachelor's,m,other,1,27,5.0,4,0,60.0,0,136
7998,Technology,region_7,Bachelor's,f,sourcing,1,31,1.0,6,0,80.0,0,149
1735,Legal,region_2,Bachelor's,m,other,1,40,4.0,5,0,56.0,0,220
2936,Sales & Marketing,region_28,Bachelor's,m,other,1,37,3.0,7,1,88.0,1,283
10174,Analytics,region_13,Master's & above,m,other,1,44,3.0,12,0,87.0,0,204
6948,Technology,region_2,Bachelor's,f,sourcing,2,34,3.0,3,0,75.0,1,172
527,Analytics,region_2,Master's & above,m,other,2,47,3.0,15,0,84.0,0,134
13859,Procurement,region_2,Bachelor's,f,other,1,52,4.0,9,0,73.0,0,138
14943,Technology,region_2,,f,other,1,54,1.0,9,0,78.0,0,135
7635,Technology,region_6,Bachelor's,m,other,2,30,4.0,4,0,78.0,0,177
1706,Sales & Marketing,region_28,Bachelor's,m,other,3,37,3.0,8,0,52.0,0,227
14365,Procurement,region_2,Bachelor's,m,sourcing,5,28,2.0,2,0,69.0,0,155
1424,Sales & Marketing,region_2,Master's & above,m,sourcing,2,39,4.0,3,0,50.0,0,146
5825,Procurement,region_7,Master's & above,f,sourcing,1,55,1.0,25,0,74.0,0,139
2160,Operations,region_21,Bachelor's,m,other,1,32,5.0,2,0,,0,134
3707,Technology,region_19,Bachelor's,m,other,2,33,2.0,6,0,78.0,0,250
11471,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,31,5.0,2,0,47.0,0,132
797,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,30,1.0,6,0,51.0,0,178
14452,Operations,region_8,Bachelor's,f,other,1,25,,1,0,55.0,0,134
6149,Sales & Marketing,region_15,Bachelor's,m,other,1,47,3.0,5,0,51.0,0,112
8336,Procurement,region_2,Master's & above,f,other,1,30,3.0,8,0,71.0,1,126
7494,Technology,region_33,Master's & above,m,sourcing,1,34,3.0,8,0,83.0,0,135
2993,Operations,region_7,Master's & above,m,other,1,40,3.0,10,0,60.0,0,227
5040,Technology,region_27,Bachelor's,m,other,4,27,,1,0,80.0,0,164
2290,Operations,region_7,Bachelor's,f,other,1,33,5.0,7,0,65.0,1,174
2685,Sales & Marketing,region_18,Bachelor's,m,other,1,26,2.0,2,0,52.0,0,216
13966,Operations,region_13,Bachelor's,m,other,1,33,4.0,3,0,59.0,0,230
1599,Technology,region_6,Below Secondary,m,sourcing,1,24,,1,0,81.0,0,150
464,Sales & Marketing,region_2,Bachelor's,m,referred,1,28,4.0,4,0,,0,273
10686,Analytics,region_28,Bachelor's,m,other,1,36,4.0,6,0,85.0,0,247
14839,Sales & Marketing,region_2,,m,sourcing,1,29,,1,0,47.0,0,196
11276,Sales & Marketing,region_2,Bachelor's,m,other,2,29,2.0,4,0,52.0,0,211
5445,Sales & Marketing,region_7,,m,other,1,28,5.0,4,0,48.0,0,188
4738,Sales & Marketing,region_2,Master's & above,m,other,1,57,3.0,11,0,53.0,0,160
2609,Analytics,region_22,Bachelor's,f,other,1,27,2.0,2,0,81.0,0,129
12596,Finance,region_2,Bachelor's,m,sourcing,1,35,3.0,5,0,60.0,0,181
11154,Operations,region_27,Bachelor's,m,other,1,29,3.0,3,0,63.0,0,146
6577,Operations,region_13,Bachelor's,m,other,1,24,5.0,2,0,,0,196
5176,Operations,region_22,Bachelor's,m,sourcing,2,37,5.0,10,0,60.0,1,149
10896,Operations,region_2,Bachelor's,m,sourcing,1,34,4.0,4,0,,0,269
10570,Operations,region_26,Bachelor's,f,other,1,33,3.0,3,0,63.0,0,138
12962,Operations,region_12,Bachelor's,f,other,1,30,2.0,3,0,75.0,1,300
5260,Operations,region_30,Bachelor's,f,other,1,34,5.0,7,0,58.0,0,194
2875,HR,region_2,Below Secondary,m,other,1,24,4.0,2,0,44.0,0,221
4706,Sales & Marketing,region_31,,m,sourcing,1,33,3.0,10,0,48.0,0,219
9445,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,47,3.0,20,0,51.0,0,169
8072,Technology,region_22,Bachelor's,f,other,1,25,3.0,2,0,75.0,0,190
3205,Finance,region_4,Bachelor's,m,sourcing,1,34,5.0,7,0,58.0,0,190
8631,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,26,5.0,2,0,93.0,1,244
4685,Technology,region_2,,m,other,2,34,5.0,2,0,79.0,0,247
8390,Sales & Marketing,region_27,,m,other,1,33,2.0,7,0,,0,165
9302,Technology,region_2,Master's & above,f,sourcing,2,38,3.0,3,0,79.0,0,164
12904,Operations,region_27,Bachelor's,f,other,1,38,5.0,5,0,62.0,0,138
5612,Sales & Marketing,region_4,Master's & above,f,other,1,39,1.0,7,0,52.0,0,128
1606,Technology,region_30,Bachelor's,f,sourcing,1,32,3.0,6,0,76.0,0,127
4477,Sales & Marketing,region_25,Bachelor's,f,other,1,27,,1,0,,0,150
3071,Sales & Marketing,region_2,Bachelor's,m,referred,1,25,5.0,2,0,47.0,0,174
11011,Sales & Marketing,region_16,Bachelor's,m,other,2,30,4.0,5,0,49.0,0,167
3026,Operations,region_15,Master's & above,f,other,1,40,5.0,12,0,58.0,0,123
317,Sales & Marketing,region_4,Master's & above,m,other,2,43,3.0,12,0,47.0,1,249
5089,HR,region_13,Master's & above,f,sourcing,1,35,2.0,10,0,51.0,0,124
5566,Procurement,region_19,Bachelor's,m,sourcing,1,37,4.0,6,0,74.0,0,127
6015,Technology,region_30,Master's & above,f,other,1,40,3.0,10,0,84.0,0,169
11054,Sales & Marketing,region_22,Master's & above,m,sourcing,1,42,3.0,3,0,56.0,0,157
5247,Operations,region_4,Master's & above,m,other,1,51,3.0,17,0,60.0,0,183
980,Sales & Marketing,region_2,Master's & above,m,sourcing,1,39,4.0,10,0,48.0,0,123
2068,Technology,region_5,Master's & above,f,other,1,31,4.0,3,0,78.0,0,162
3296,Sales & Marketing,region_15,Bachelor's,m,other,1,31,3.0,4,0,62.0,1,186
10966,Operations,region_2,,m,other,1,31,3.0,6,0,58.0,0,146
11440,Analytics,region_13,Master's & above,m,other,2,34,3.0,3,0,81.0,0,141
3282,Procurement,region_13,Master's & above,f,other,1,31,3.0,2,0,68.0,0,219
407,Technology,region_2,Bachelor's,f,other,1,59,3.0,16,0,80.0,0,218
13328,Technology,region_26,Bachelor's,m,sourcing,1,36,4.0,2,0,80.0,0,189
1994,Operations,region_6,Bachelor's,f,other,1,34,5.0,5,0,58.0,0,196
